Daytime_evening_attendance;Previous_qualification_grade;Admission_grade;Displaced;Educational_special_needs;Debtor;Tuition_fees_up_to_date;Gender;Scholarship_holder;International;Curricular_units_1st_sem_grade;Curricular_units_2nd_sem_grade;Unemployment_rate;Inflation_rate;GDP;Status;Marital_status_grouped;Application_mode_grouped;Course_grouped;Previous_qualification_grouped;Nationality_grouped;Mothers_qualification_grouped;Fathers_qualification_grouped;Mothers_occupation_grouped;Fathers_occupation_grouped;Application_order_grouped;Age_at_enrollment_grouped;Curricular_units_1st_sem_credited_grouped;Curricular_units_1st_sem_enrolled_grouped;Curricular_units_1st_sem_evaluations_grouped;Curricular_units_1st_sem_approved_grouped;Curricular_units_1st_sem_without_evaluations_grouped;Curricular_units_2nd_sem_credited_grouped;Curricular_units_2nd_sem_enrolled_grouped;Curricular_units_2nd_sem_evaluations_grouped;Curricular_units_2nd_sem_approved_grouped;Curricular_units_2nd_sem_without_evaluations_grouped
1;150.0;138.1;1;0;0;1;0;0;0;14.0;15.0;11.1;0.6;2.02;Enrolled;single;general;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;administration_or_office;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
0;133.1;127.7;0;0;0;1;0;0;0;12.5;11.0;13.9;-0.3;0.79;Enrolled;single;others;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;professional_or_expert;0-1;25-30;0;5-8;11+;0-4;0;0;5-8;6-10;0-4;0
1;128.0;124.5;1;0;0;1;1;0;0;10.666666666666666;14.0;7.6;2.6;0.32;Enrolled;single;general;nature_and_engineering_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;skilled_worker;0-1;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;1+
1;117.0;109.3;0;0;0;1;1;0;0;12.25;12.666666666666666;7.6;2.6;0.32;Enrolled;single;general;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;administration_or_office;0-1;17-24;0;5-8;11+;0-4;0;0;5-8;6-10;0-4;0
1;124.0;121.2;1;0;0;1;1;0;0;0.0;0.0;10.8;1.4;1.74;Enrolled;single;general;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;17-24;0;0-4;0-5;0-4;0;0;0-4;0-5;0-4;0
1;131.0;123.3;0;0;0;1;1;0;0;11.8;12.4;16.2;0.3;-0.92;Enrolled;single;general;business_and_management_course;school_edu;portuguese;higher_edu_degree;school_edu_degree;inter_tech_or_prof_personnel;armed_forces;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;0-4;1+
1;131.0;135.9;0;0;0;1;1;0;0;14.0;11.0;7.6;2.6;0.32;Enrolled;single;general;nature_and_engineering_course;school_edu;portuguese;higher_edu_degree;school_edu_degree;administration_or_office;professional_or_expert;0-1;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;1+
1;117.0;117.0;1;0;0;1;1;0;0;10.75;12.25;12.4;0.5;1.79;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;others;unskilled_worker;3+;17-24;0;5-8;0-5;0-4;0;0;5-8;6-10;0-4;0
0;130.0;130.0;0;0;0;1;0;0;0;12.25;12.0;9.4;-0.8;-3.12;Enrolled;single;others;business_and_management_course;vocational_professional;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;31+;1+;5-8;11+;0-4;0;1+;5-8;6-10;5-8;0
1;140.0;140.0;0;0;1;0;0;0;0;12.5;11.5;12.4;0.5;1.79;Enrolled;single;others;health_course;vocational_professional;portuguese;school_edu_degree;higher_edu_degree;unskilled_worker;administration_or_office;0-1;17-24;1+;5-8;11+;0-4;0;1+;5-8;11+;0-4;0
1;100.0;130.0;0;0;0;1;1;1;0;10.0;10.0;12.7;3.7;-1.7;Enrolled;married;others;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;administration_or_office;0-1;31+;0;5-8;11+;0-4;1+;0;5-8;11+;0-4;1+
1;130.0;130.0;1;0;0;1;0;1;0;12.0;10.75;16.2;0.3;-0.92;Enrolled;single;others;nature_and_engineering_course;vocational_professional;portuguese;school_edu_degree;school_edu_degree;administration_or_office;unskilled_worker;0-1;17-24;0;5-8;11+;0-4;0;0;5-8;6-10;0-4;0
0;140.0;172.0;0;0;0;1;1;0;0;12.333333333333334;11.0;12.4;0.5;1.79;Enrolled;married;others;social_services_course;school_edu;portuguese;school_edu_degree;higher_edu_degree;unskilled_worker;armed_forces;0-1;31+;1+;9+;11+;9+;0;1+;9+;11+;9+;0
1;130.0;118.1;1;0;0;1;1;0;0;12.035714285714286;13.75;13.9;-0.3;0.79;Enrolled;single;general;health_course;school_edu;portuguese;school_edu_degree;higher_edu_degree;unskilled_worker;armed_forces;3+;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;122.0;116.1;1;0;0;1;1;0;0;12.2;12.0;7.6;2.6;0.32;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;professional_or_expert;3+;17-24;0;5-8;6-10;5-8;0;0;5-8;11+;0-4;0
1;120.0;120.0;1;0;0;1;1;0;0;11.285714285714286;12.25;12.7;3.7;-1.7;Enrolled;single;others;nature_and_engineering_course;school_edu;portuguese;higher_edu_degree;higher_edu_degree;professional_or_expert;skilled_worker;0-1;17-24;1+;9+;11+;5-8;1+;1+;5-8;11+;0-4;0
1;152.0;134.2;1;0;0;1;1;0;0;11.8;12.0;15.5;2.8;-4.06;Enrolled;single;general;design_and_communication_course;school_edu;portuguese;others;others;inter_tech_or_prof_personnel;inter_tech_or_prof_personnel;2-3;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;0-4;0
1;150.0;150.0;0;0;0;1;1;0;0;0.0;10.5;12.7;3.7;-1.7;Enrolled;single;others;nature_and_engineering_course;vocational_professional;portuguese;school_edu_degree;higher_edu_degree;services_or_seller;professional_or_expert;0-1;17-24;0;5-8;11+;0-4;0;0;5-8;11+;0-4;0
1;150.0;143.4;0;0;0;0;1;1;0;14.2;14.2;8.9;1.4;3.51;Enrolled;single;general;nature_and_engineering_course;school_edu;portuguese;school_edu_degree;school_edu_degree;inter_tech_or_prof_personnel;inter_tech_or_prof_personnel;0-1;17-24;0;5-8;0-5;5-8;0;0;5-8;0-5;5-8;0
1;145.0;143.6;0;0;1;1;1;0;0;12.7;12.272727272727272;8.9;1.4;3.51;Enrolled;single;general;design_and_communication_course;school_edu;portuguese;higher_edu_degree;higher_edu_degree;inter_tech_or_prof_personnel;inter_tech_or_prof_personnel;0-1;17-24;1+;9+;11+;9+;0;1+;9+;11+;9+;0
1;170.0;170.0;0;0;0;0;1;0;0;15.125;13.666666666666666;11.1;0.6;2.02;Enrolled;single;others;business_and_management_course;vocational_professional;portuguese;school_edu_degree;higher_edu_degree;unskilled_worker;inter_tech_or_prof_personnel;0-1;25-30;1+;5-8;11+;5-8;0;1+;5-8;11+;5-8;0
1;116.0;115.2;0;0;1;1;1;0;0;12.0;10.333333333333334;8.9;1.4;3.51;Enrolled;single;others;business_and_management_course;school_edu;portuguese;higher_edu_degree;higher_edu_degree;professional_or_expert;professional_or_expert;0-1;31+;1+;5-8;11+;0-4;0;1+;5-8;6-10;0-4;0
1;134.0;121.4;1;0;0;1;0;1;0;14.25;12.0;7.6;2.6;0.32;Enrolled;single;others;others;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;services_or_seller;2-3;17-24;0;5-8;6-10;0-4;1+;0;5-8;6-10;5-8;0
1;133.1;134.8;0;0;0;1;0;0;1;10.5;10.0;16.2;0.3;-0.92;Enrolled;single;others;business_and_management_course;school_edu;others;school_edu_degree;school_edu_degree;unskilled_worker;machine_opt_and_installer;0-1;17-24;0;5-8;11+;0-4;0;0;5-8;6-10;0-4;1+
1;140.0;140.0;1;0;0;1;1;0;0;11.666666666666666;12.0;15.5;2.8;-4.06;Enrolled;single;others;nature_and_engineering_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;administration_or_office;0-1;25-30;0;5-8;11+;5-8;0;0;5-8;11+;0-4;0
1;108.0;112.2;1;0;0;1;1;0;0;10.8;10.0;9.4;-0.8;-3.12;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;services_or_seller;3+;17-24;0;5-8;11+;5-8;0;0;5-8;11+;0-4;0
1;133.1;139.0;0;0;0;1;1;0;0;12.8;12.25;10.8;1.4;1.74;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;armed_forces;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;122.0;116.1;1;0;1;1;1;0;0;11.0;12.0;8.9;1.4;3.51;Enrolled;single;general;business_and_management_course;school_edu;portuguese;higher_edu_degree;school_edu_degree;professional_or_expert;skilled_worker;2-3;17-24;0;5-8;6-10;0-4;0;0;5-8;11+;0-4;0
1;123.0;110.0;0;0;0;1;1;0;0;11.0;11.5;9.4;-0.8;-3.12;Enrolled;single;others;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;skilled_worker;skilled_worker;0-1;25-30;0;5-8;11+;0-4;1+;0;5-8;11+;0-4;0
1;136.0;118.4;1;0;0;1;0;0;0;13.125;12.333333333333334;13.9;-0.3;0.79;Enrolled;single;others;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;skilled_worker;machine_opt_and_installer;0-1;17-24;0;5-8;11+;0-4;0;0;5-8;6-10;5-8;0
1;117.0;111.1;0;0;0;1;1;1;0;11.8;11.5;11.1;0.6;2.02;Enrolled;single;general;nature_and_engineering_course;school_edu;portuguese;school_edu_degree;school_edu_degree;inter_tech_or_prof_personnel;services_or_seller;2-3;17-24;0;5-8;6-10;5-8;0;0;5-8;11+;0-4;0
1;131.0;126.8;0;0;0;0;1;1;0;12.2;12.0;8.9;1.4;3.51;Enrolled;single;general;nature_and_engineering_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;skilled_worker;3+;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;0-4;0
1;133.1;140.0;0;0;1;1;1;0;0;14.88888888888889;13.727272727272728;16.2;0.3;-0.92;Enrolled;single;others;nature_and_engineering_course;school_edu;portuguese;school_edu_degree;school_edu_degree;professional_or_expert;professional_or_expert;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;11+;5-8;0
1;130.0;130.0;1;0;0;0;0;0;0;13.0;11.666666666666666;13.9;-0.3;0.79;Enrolled;single;others;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;unskilled_worker;0-1;17-24;0;5-8;11+;5-8;0;0;5-8;11+;0-4;0
1;122.0;114.8;1;0;0;1;0;1;0;12.65;11.1;12.4;0.5;1.79;Enrolled;single;general;health_course;school_edu;portuguese;higher_edu_degree;school_edu_degree;administration_or_office;inter_tech_or_prof_personnel;2-3;17-24;0;5-8;11+;0-4;0;0;5-8;6-10;5-8;0
1;162.0;138.6;1;0;0;1;0;0;0;11.0;0.0;12.7;3.7;-1.7;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;services_or_seller;0-1;17-24;0;5-8;6-10;0-4;0;0;5-8;11+;0-4;0
1;125.0;118.4;1;0;0;1;0;0;0;11.333333333333334;10.5;9.4;-0.8;-3.12;Enrolled;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;unskilled_worker;0-1;17-24;0;5-8;11+;0-4;1+;0;5-8;11+;0-4;1+
1;128.0;122.1;0;0;0;1;0;1;0;11.571428571428571;12.0;13.9;-0.3;0.79;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;skilled_worker;0-1;17-24;0;5-8;11+;0-4;0;0;5-8;6-10;5-8;0
1;133.1;109.0;1;0;0;1;0;0;0;12.16;12.16;7.6;2.6;0.32;Enrolled;married;others;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;31+;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;128.0;121.0;1;1;1;1;1;0;0;13.2;11.4;16.2;0.3;-0.92;Enrolled;single;general;business_and_management_course;school_edu;portuguese;higher_edu_degree;school_edu_degree;inter_tech_or_prof_personnel;inter_tech_or_prof_personnel;2-3;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;1+
1;135.0;122.1;0;0;0;1;1;0;0;12.5;11.0;12.7;3.7;-1.7;Enrolled;single;others;business_and_management_course;school_edu;portuguese;higher_edu_degree;higher_edu_degree;professional_or_expert;professional_or_expert;2-3;17-24;0;5-8;11+;0-4;0;0;5-8;6-10;0-4;0
0;130.0;130.0;0;0;0;1;1;0;0;12.5;12.5;12.7;3.7;-1.7;Enrolled;married;others;business_and_management_course;school_edu;portuguese;higher_edu_degree;higher_edu_degree;professional_or_expert;professional_or_expert;0-1;25-30;1+;0-4;0-5;0-4;0;0;5-8;6-10;0-4;0
1;110.0;125.9;0;0;0;1;1;0;0;0.0;11.0;10.8;1.4;1.74;Enrolled;single;others;nature_and_engineering_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;administration_or_office;0-1;31+;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;0
1;160.0;160.0;0;0;1;1;1;0;0;14.333333333333334;14.636363636363637;12.4;0.5;1.79;Enrolled;married;others;nature_and_engineering_course;vocational_professional;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;31+;1+;5-8;11+;5-8;0;1+;5-8;11+;5-8;0
1;133.1;115.2;0;0;0;1;0;0;0;11.75;11.725;11.1;0.6;2.02;Enrolled;married;others;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;skilled_worker;0-1;31+;0;5-8;11+;0-4;0;0;5-8;11+;0-4;0
1;147.0;145.3;1;0;0;1;0;0;0;0.0;0.0;12.4;0.5;1.79;Enrolled;single;general;design_and_communication_course;school_edu;portuguese;higher_edu_degree;higher_edu_degree;administration_or_office;machine_opt_and_installer;0-1;17-24;0;0-4;0-5;0-4;0;0;0-4;0-5;0-4;0
1;124.0;132.1;1;0;0;1;0;0;0;10.5;11.0;7.6;2.6;0.32;Enrolled;single;general;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;skilled_worker;unskilled_worker;0-1;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;0
1;105.0;102.6;0;1;0;1;0;0;0;12.0;11.5;11.1;0.6;2.02;Enrolled;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;others;machine_opt_and_installer;0-1;17-24;0;5-8;11+;0-4;0;0;5-8;11+;0-4;0
1;112.0;106.1;1;0;0;1;0;0;0;12.333333333333334;11.0;15.5;2.8;-4.06;Enrolled;single;general;others;school_edu;portuguese;higher_edu_degree;school_edu_degree;inter_tech_or_prof_personnel;unskilled_worker;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;151.0;100.0;0;0;1;1;0;0;0;12.2;14.6;13.9;-0.3;0.79;Enrolled;single;others;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;professional_or_expert;professional_or_expert;0-1;17-24;0;5-8;11+;5-8;0;0;5-8;6-10;5-8;0
1;140.0;140.0;1;0;0;1;0;0;0;14.2;13.5;13.9;-0.3;0.79;Enrolled;single;others;health_course;vocational_professional;portuguese;school_edu_degree;school_edu_degree;inter_tech_or_prof_personnel;skilled_worker;0-1;17-24;1+;5-8;11+;5-8;0;0;5-8;11+;0-4;0
1;142.0;132.6;0;0;0;1;0;0;0;12.8;10.0;9.4;-0.8;-3.12;Enrolled;single;general;others;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;professional_or_expert;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;11+;0-4;0
1;123.0;124.8;0;0;0;0;0;1;0;11.8;13.0;8.9;1.4;3.51;Enrolled;single;general;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;services_or_seller;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;140.0;133.8;1;0;0;1;0;0;0;12.46;12.46;10.8;1.4;1.74;Enrolled;single;general;health_course;school_edu;portuguese;higher_edu_degree;school_edu_degree;professional_or_expert;inter_tech_or_prof_personnel;3+;17-24;0;5-8;11+;5-8;0;0;5-8;11+;5-8;0
1;125.0;122.6;1;1;0;1;0;0;0;11.833333333333334;11.5;13.9;-0.3;0.79;Enrolled;single;general;social_services_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;services_or_seller;3+;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;0-4;0
1;130.0;130.0;1;0;1;0;0;0;0;13.125;13.0;8.9;1.4;3.51;Enrolled;single;others;health_course;vocational_professional;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;17-24;1+;9+;6-10;5-8;0;1+;9+;11+;5-8;0
1;128.0;125.8;0;0;0;1;0;1;0;0.0;0.0;9.4;-0.8;-3.12;Enrolled;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;administration_or_office;0-1;17-24;0;5-8;6-10;0-4;1+;0;5-8;6-10;0-4;1+
1;135.0;121.0;1;0;0;1;0;0;0;12.333333333333334;11.6;9.4;-0.8;-3.12;Enrolled;single;general;health_course;school_edu;portuguese;higher_edu_degree;higher_edu_degree;administration_or_office;inter_tech_or_prof_personnel;2-3;17-24;0;5-8;11+;0-4;1+;0;5-8;6-10;5-8;0
1;146.0;128.2;0;0;1;1;0;0;0;13.25;10.666666666666666;12.7;3.7;-1.7;Enrolled;single;general;others;school_edu;portuguese;school_edu_degree;school_edu_degree;inter_tech_or_prof_personnel;administration_or_office;0-1;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;0
1;122.0;112.6;0;0;1;1;0;0;0;12.625;11.0;11.1;0.6;2.02;Enrolled;single;others;social_services_course;school_edu;portuguese;school_edu_degree;higher_edu_degree;services_or_seller;professional_or_expert;0-1;17-24;1+;9+;11+;5-8;0;1+;9+;6-10;0-4;0
1;118.0;110.0;1;0;0;1;0;0;0;12.85;12.62142857142857;11.1;0.6;2.02;Enrolled;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;inter_tech_or_prof_personnel;inter_tech_or_prof_personnel;3+;17-24;0;5-8;11+;0-4;0;0;5-8;6-10;5-8;0
1;140.0;140.0;0;0;0;1;0;0;0;14.285714285714286;13.0;13.9;-0.3;0.79;Enrolled;single;others;health_course;school_edu;portuguese;school_edu_degree;higher_edu_degree;inter_tech_or_prof_personnel;inter_tech_or_prof_personnel;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;0-4;0
0;140.0;130.0;0;0;0;1;0;0;0;0.0;0.0;9.4;-0.8;-3.12;Enrolled;married;others;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;armed_forces;0-1;31+;0;5-8;0-5;0-4;0;0;5-8;0-5;0-4;0
1;120.0;112.0;1;0;0;1;0;0;0;11.25;12.2;8.9;1.4;3.51;Enrolled;single;general;business_and_management_course;school_edu;portuguese;higher_edu_degree;school_edu_degree;administration_or_office;armed_forces;3+;17-24;0;5-8;6-10;0-4;0;0;5-8;11+;5-8;0
0;120.0;119.5;0;0;1;1;0;0;1;11.333333333333334;11.75;8.9;1.4;3.51;Enrolled;single;others;social_services_course;school_edu;others;school_edu_degree;school_edu_degree;administration_or_office;skilled_worker;0-1;25-30;1+;5-8;6-10;5-8;0;0;5-8;6-10;0-4;0
1;100.0;101.8;1;0;0;1;0;0;0;11.6;13.0;12.4;0.5;1.79;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;services_or_seller;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
0;120.0;170.0;0;0;0;1;0;0;0;11.5;11.75;9.4;-0.8;-3.12;Enrolled;married;others;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;armed_forces;0-1;31+;0;5-8;11+;0-4;0;0;5-8;6-10;0-4;0
1;127.0;133.5;1;0;0;1;1;0;0;0.0;0.0;15.5;2.8;-4.06;Enrolled;single;general;design_and_communication_course;school_edu;portuguese;higher_edu_degree;others;professional_or_expert;inter_tech_or_prof_personnel;2-3;17-24;0;0-4;0-5;0-4;0;0;0-4;0-5;0-4;0
1;100.0;153.0;0;0;0;1;1;0;0;14.5;14.375;15.5;2.8;-4.06;Enrolled;single;others;health_course;school_edu;portuguese;higher_edu_degree;school_edu_degree;professional_or_expert;machine_opt_and_installer;0-1;17-24;1+;5-8;6-10;0-4;0;1+;5-8;6-10;0-4;0
1;138.0;123.0;1;0;0;1;0;0;0;13.44;13.066666666666668;12.4;0.5;1.79;Enrolled;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;inter_tech_or_prof_personnel;unskilled_worker;3+;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;150.0;150.0;0;0;0;1;0;0;0;13.0;12.0;12.4;0.5;1.79;Enrolled;single;others;health_course;vocational_professional;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;17-24;1+;5-8;6-10;5-8;0;1+;5-8;11+;0-4;0
1;123.0;123.7;1;0;0;1;0;0;0;12.666666666666666;11.0;15.5;2.8;-4.06;Enrolled;single;general;others;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;armed_forces;3+;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;133.0;119.7;1;0;0;1;0;0;0;12.2;11.333333333333334;9.4;-0.8;-3.12;Enrolled;others;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;skilled_worker;2-3;17-24;0;5-8;11+;5-8;1+;0;5-8;6-10;0-4;1+
1;133.1;117.0;0;0;0;1;0;0;0;11.8;11.833333333333334;15.5;2.8;-4.06;Enrolled;single;general;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;services_or_seller;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;127.0;121.1;0;0;0;1;0;1;0;12.16;13.4;16.2;0.3;-0.92;Enrolled;single;others;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;skilled_worker;0-1;17-24;0;5-8;11+;5-8;0;0;5-8;6-10;0-4;0
1;145.0;146.1;1;0;0;1;0;0;0;15.0;12.5;9.4;-0.8;-3.12;Enrolled;single;others;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;inter_tech_or_prof_personnel;inter_tech_or_prof_personnel;0-1;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;0
1;138.0;126.8;1;0;0;1;0;0;0;11.5;11.8;10.8;1.4;1.74;Enrolled;single;general;health_course;school_edu;portuguese;higher_edu_degree;school_edu_degree;professional_or_expert;unskilled_worker;0-1;17-24;0;5-8;11+;0-4;0;0;5-8;11+;0-4;1+
1;150.0;150.0;1;0;0;1;0;0;0;13.0;15.333333333333334;12.7;3.7;-1.7;Enrolled;single;others;health_course;vocational_professional;portuguese;school_edu_degree;school_edu_degree;administration_or_office;professional_or_expert;2-3;17-24;0;5-8;6-10;0-4;1+;0;5-8;6-10;0-4;0
1;133.0;134.8;1;0;0;1;0;0;0;0.0;0.0;12.4;0.5;1.79;Enrolled;single;general;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;skilled_worker;skilled_worker;0-1;17-24;0;0-4;0-5;0-4;0;0;0-4;0-5;0-4;0
1;125.0;126.8;0;0;0;1;0;0;0;12.0;12.75;11.1;0.6;2.02;Enrolled;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;inter_tech_or_prof_personnel;skilled_worker;0-1;17-24;0;5-8;11+;5-8;0;0;5-8;11+;0-4;0
1;137.0;131.1;1;0;0;1;0;0;0;12.385714285714286;12.728571428571428;13.9;-0.3;0.79;Enrolled;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;administration_or_office;3+;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;143.0;131.8;1;0;1;0;0;0;0;12.4;14.166666666666666;8.9;1.4;3.51;Enrolled;single;general;nature_and_engineering_course;school_edu;portuguese;higher_edu_degree;higher_edu_degree;professional_or_expert;professional_or_expert;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;11+;5-8;0
1;130.0;130.0;1;0;0;1;0;0;0;11.75;12.333333333333334;12.4;0.5;1.79;Enrolled;single;others;health_course;vocational_professional;portuguese;higher_edu_degree;school_edu_degree;professional_or_expert;unskilled_worker;0-1;17-24;1+;5-8;11+;0-4;0;1+;5-8;11+;5-8;0
1;137.0;143.3;1;0;0;1;0;0;0;0.0;0.0;9.4;-0.8;-3.12;Enrolled;single;general;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;professional_or_expert;2-3;17-24;0;0-4;0-5;0-4;0;0;0-4;0-5;0-4;0
1;133.0;136.2;1;0;0;1;0;0;0;11.5;10.5;7.6;2.6;0.32;Enrolled;single;general;social_services_course;school_edu;portuguese;higher_edu_degree;school_edu_degree;inter_tech_or_prof_personnel;administration_or_office;2-3;17-24;0;5-8;11+;0-4;0;0;5-8;11+;0-4;0
1;124.0;126.8;0;0;0;1;0;1;0;12.0;11.142857142857142;13.9;-0.3;0.79;Enrolled;single;general;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;administration_or_office;0-1;17-24;1+;5-8;6-10;5-8;1+;0;5-8;11+;5-8;0
1;144.0;129.3;1;0;0;1;1;1;0;0.0;0.0;7.6;2.6;0.32;Enrolled;single;general;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;skilled_worker;0-1;17-24;0;0-4;0-5;0-4;0;0;0-4;0-5;0-4;0
1;142.0;127.3;0;0;0;1;1;0;0;11.0;11.0;16.2;0.3;-0.92;Enrolled;single;general;nature_and_engineering_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;skilled_worker;0-1;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;1+
1;133.1;98.0;1;0;0;1;1;1;0;12.0;12.285714285714286;15.5;2.8;-4.06;Enrolled;single;general;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;skilled_worker;2-3;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;5-8;0
